Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level
118768,Humanities,Sophomore,2.993,1.56,Copywriting/Drafting,Intermediate,3,True,13.81,5,Allowed_With_Citation,5,2.944,75.79,Medium
107042,Humanities,Junior,3.096,3.28,Summarizing_Reading,Advanced,3,False,13.71,5,Allowed_With_Citation,4,3.259,95.52,Medium
149860,Humanities,Freshman,3.361,4.12,Copywriting/Drafting,Advanced,3,False,1.43,2,Allowed_With_Citation,5,3.363,78.35,High
101161,Arts,Senior,2.602,3.7,Summarizing_Reading,Intermediate,2,False,9.85,1,Allowed_With_Citation,5,2.948,66.41,Low
115446,Humanities,Graduate,2.989,0.17,Direct_Answer_Generation,Advanced,5,True,2.17,3,Allowed_With_Citation,2,3.183,88.55,Medium
146097,Humanities,Senior,2.277,4.29,Direct_Answer_Generation,Intermediate,5,False,24.28,5,Allowed_With_Citation,5,2.621,72.39,Medium
143854,Humanities,Graduate,3.699,7.52,Direct_Answer_Generation,Intermediate,2,False,16.1,3,Allowed_With_Citation,3,4.0,87.73,Medium
138071,Business,Graduate,3.195,0.31,Ideation,Intermediate,4,False,3.94,3,Strict_Ban,4,3.419,82.23,High
102769,Business,Sophomore,3.448,3.73,Summarizing_Reading,Intermediate,3,True,11.04,1,Allowed_With_Citation,3,3.511,73.78,Low
134342,Business,Freshman,2.39,13.55,Ideation,Beginner,1,True,11.31,4,Allowed_With_Citation,4,2.643,65.27,Low
127074,Business,Junior,3.652,13.98,Copywriting/Drafting,Beginner,3,True,9.85,5,Allowed_With_Citation,5,3.9,79.93,Medium
121469,Business,Junior,3.235,1.26,Copywriting/Drafting,Intermediate,2,True,12.13,3,Actively_Encouraged,5,3.513,84.41,Medium
103952,Arts,Senior,3.217,1.63,Copywriting/Drafting,Beginner,1,True,13.09,1,Allowed_With_Citation,4,3.572,82.18,Medium
140781,Humanities,Freshman,3.468,11.02,Summarizing_Reading,Intermediate,3,True,1.0,2,Actively_Encouraged,3,3.504,64.16,Medium
108096,Medical,Senior,2.975,11.62,Debugging/Troubleshooting,Beginner,3,True,8.12,6,Allowed_With_Citation,4,3.296,61.46,Low
136136,Business,Freshman,2.738,12.36,Copywriting/Drafting,Advanced,3,False,11.24,4,Allowed_With_Citation,3,2.832,71.22,Low
147816,STEM,Senior,3.494,3.08,Copywriting/Drafting,Intermediate,4,True,18.2,1,Actively_Encouraged,1,3.903,83.75,Medium
113436,Medical,Junior,2.606,0.95,Summarizing_Reading,Beginner,3,False,3.81,1,Actively_Encouraged,2,2.998,58.13,Low
120301,Arts,Senior,2.891,7.99,Ideation,Advanced,3,False,3.05,4,Actively_Encouraged,3,3.247,79.65,Low
120157,Humanities,Graduate,3.539,1.39,Copywriting/Drafting,Beginner,2,True,11.91,5,Allowed_With_Citation,3,3.975,69.03,Medium
121869,Humanities,Graduate,2.966,6.28,Copywriting/Drafting,Intermediate,1,True,13.26,1,Allowed_With_Citation,6,3.39,74.98,Medium
122466,STEM,Graduate,3.559,4.94,Copywriting/Drafting,Advanced,4,True,6.17,2,Actively_Encouraged,5,3.721,89.61,Medium
149331,Business,Sophomore,3.48,4.7,Direct_Answer_Generation,Intermediate,1,False,9.66,2,Strict_Ban,2,3.656,78.11,Low
129766,Business,Freshman,3.427,14.58,Ideation,Advanced,5,True,6.49,3,Actively_Encouraged,2,3.659,97.2,Medium
148969,STEM,Freshman,3.377,16.98,Copywriting/Drafting,Intermediate,1,True,12.71,4,Actively_Encouraged,4,3.506,91.61,High
111543,Arts,Junior,2.08,0.2,Debugging/Troubleshooting,Intermediate,3,False,5.7,2,Allowed_With_Citation,1,2.22,72.97,Low
126463,Medical,Freshman,1.884,6.31,Summarizing_Reading,Intermediate,3,False,18.12,5,Allowed_With_Citation,5,2.04,79.4,Medium
117008,Humanities,Freshman,3.16,4.16,Direct_Answer_Generation,Intermediate,2,True,15.67,3,Actively_Encouraged,1,3.39,64.77,Medium
108010,STEM,Sophomore,3.638,7.57,Debugging/Troubleshooting,Intermediate,3,False,2.65,4,Allowed_With_Citation,2,3.561,72.13,Low
131542,STEM,Senior,2.638,1.14,Copywriting/Drafting,Advanced,4,False,19.95,3,Allowed_With_Citation,1,2.826,99.37,Medium
142000,Business,Sophomore,2.831,9.51,Ideation,Beginner,3,False,7.06,5,Actively_Encouraged,5,3.093,66.33,High
149866,Business,Graduate,3.057,10.07,Ideation,Beginner,1,False,15.95,4,Allowed_With_Citation,5,3.376,80.91,Medium
130414,Medical,Junior,2.678,8.34,Direct_Answer_Generation,Beginner,2,True,16.63,3,Allowed_With_Citation,2,2.843,60.55,Medium
119465,Arts,Junior,2.508,4.89,Copywriting/Drafting,Beginner,1,True,1.0,5,Allowed_With_Citation,7,2.502,59.28,Low
137764,STEM,Senior,3.192,4.86,Copywriting/Drafting,Advanced,4,True,1.83,5,Allowed_With_Citation,1,3.223,71.84,Low
149337,Business,Senior,3.586,10.75,Ideation,Beginner,1,False,4.96,2,Strict_Ban,6,3.927,67.11,High
122516,Medical,Junior,2.582,8.74,Summarizing_Reading,Beginner,1,False,6.61,2,Allowed_With_Citation,6,2.649,73.76,Medium
114440,Humanities,Junior,3.525,2.94,Summarizing_Reading,Beginner,2,False,11.82,1,Allowed_With_Citation,1,3.751,55.25,Low
117166,Medical,Senior,2.797,6.5,Debugging/Troubleshooting,Intermediate,4,False,13.71,3,Allowed_With_Citation,4,3.095,80.69,Low
120055,Business,Junior,2.616,18.37,Copywriting/Drafting,Beginner,1,False,14.33,4,Actively_Encouraged,4,3.098,79.98,High
124155,Arts,Sophomore,2.339,4.38,Copywriting/Drafting,Beginner,1,False,21.63,3,Actively_Encouraged,1,2.742,62.72,High
130286,STEM,Freshman,2.51,7.23,Direct_Answer_Generation,Advanced,3,True,12.61,5,Actively_Encouraged,1,2.824,95.79,High
133869,Business,Junior,3.457,5.36,Direct_Answer_Generation,Intermediate,3,False,11.26,2,Allowed_With_Citation,3,3.648,60.84,Medium
126708,Humanities,Senior,3.76,14.57,Ideation,Beginner,3,True,12.04,5,Allowed_With_Citation,6,3.8,87.97,High
104577,Humanities,Freshman,3.008,2.55,Copywriting/Drafting,Intermediate,3,False,13.88,3,Strict_Ban,1,3.121,84.36,Low
103236,STEM,Sophomore,2.254,1.08,Debugging/Troubleshooting,Beginner,1,True,10.48,5,Allowed_With_Citation,6,2.505,72.55,Medium
120570,Humanities,Sophomore,2.951,8.16,Copywriting/Drafting,Beginner,1,False,4.81,5,Allowed_With_Citation,1,2.951,67.52,Low
142613,Arts,Freshman,3.459,0.43,Direct_Answer_Generation,Beginner,3,True,5.72,1,Allowed_With_Citation,3,3.475,84.79,Medium
104723,STEM,Sophomore,3.813,2.78,Summarizing_Reading,Intermediate,3,False,12.42,2,Allowed_With_Citation,5,3.781,78.78,Low
128585,Business,Sophomore,3.441,3.91,Debugging/Troubleshooting,Intermediate,3,False,20.16,3,Actively_Encouraged,2,3.702,86.38,Low
120623,Business,Junior,3.626,10.28,Ideation,Advanced,5,False,3.1,7,Actively_Encouraged,6,3.653,80.1,Low
142206,STEM,Senior,3.204,2.68,Ideation,Intermediate,3,False,4.57,3,Strict_Ban,1,3.358,99.26,Low
138035,Business,Sophomore,2.158,14.98,Summarizing_Reading,Intermediate,4,False,6.37,5,Actively_Encouraged,4,2.146,86.84,High
107033,Business,Freshman,2.94,3.93,Direct_Answer_Generation,Advanced,4,False,2.68,1,Allowed_With_Citation,4,2.812,69.4,Low
138620,Humanities,Sophomore,2.599,13.99,Copywriting/Drafting,Advanced,4,True,13.93,3,Allowed_With_Citation,4,2.907,68.2,Medium
100330,STEM,Junior,3.468,8.89,Direct_Answer_Generation,Intermediate,2,False,17.69,5,Allowed_With_Citation,3,3.729,63.13,Low
141370,STEM,Junior,2.65,6.03,Copywriting/Drafting,Intermediate,5,True,16.96,3,Allowed_With_Citation,3,3.205,96.66,Low
137291,Humanities,Senior,2.503,0.16,Summarizing_Reading,Beginner,3,True,20.6,3,Allowed_With_Citation,5,2.844,78.7,Low
144146,STEM,Senior,3.402,13.65,Copywriting/Drafting,Intermediate,3,True,1.88,4,Allowed_With_Citation,6,3.406,62.78,High
133618,STEM,Graduate,3.867,0.2,Debugging/Troubleshooting,Intermediate,3,False,11.99,2,Allowed_With_Citation,1,3.881,68.91,Medium
133127,Arts,Senior,3.57,6.34,Debugging/Troubleshooting,Intermediate,1,False,4.85,3,Allowed_With_Citation,4,3.74,90.17,Medium
125118,Humanities,Graduate,3.718,13.51,Copywriting/Drafting,Intermediate,3,True,18.18,2,Actively_Encouraged,7,3.953,98.17,High
107400,STEM,Sophomore,3.495,0.6,Copywriting/Drafting,Beginner,1,False,12.87,1,Allowed_With_Citation,5,3.81,85.18,Medium
118595,Business,Junior,3.814,10.69,Ideation,Intermediate,3,False,14.09,5,Allowed_With_Citation,4,4.0,80.76,Low
129251,Humanities,Senior,3.826,0.31,Direct_Answer_Generation,Beginner,2,False,19.8,3,Allowed_With_Citation,5,4.0,82.93,Medium
119587,Arts,Senior,3.42,3.31,Summarizing_Reading,Beginner,1,True,7.43,1,Allowed_With_Citation,5,3.574,78.26,Low
105608,Medical,Graduate,3.052,16.43,Debugging/Troubleshooting,Beginner,3,True,17.28,4,Strict_Ban,8,3.241,51.42,High
148708,Arts,Graduate,3.771,5.45,Copywriting/Drafting,Beginner,2,False,13.43,5,Actively_Encouraged,6,4.0,61.04,Low
103149,Arts,Freshman,3.236,12.87,Summarizing_Reading,Intermediate,4,False,10.52,6,Strict_Ban,7,3.194,73.88,Medium
134053,Business,Senior,3.58,0.13,Direct_Answer_Generation,Advanced,3,False,22.95,2,Allowed_With_Citation,4,4.0,64.9,Medium
108607,Business,Sophomore,2.759,7.42,Ideation,Beginner,2,False,14.36,2,Strict_Ban,5,2.873,64.51,Medium
119978,STEM,Graduate,3.839,2.21,Debugging/Troubleshooting,Advanced,4,True,10.11,1,Actively_Encouraged,4,4.0,96.76,Medium
149706,Arts,Senior,3.506,10.43,Ideation,Beginner,3,True,6.94,3,Allowed_With_Citation,4,3.608,74.61,High
125464,Humanities,Freshman,3.566,7.42,Ideation,Beginner,3,False,7.85,4,Strict_Ban,6,3.837,76.13,Low
100210,STEM,Junior,2.358,6.03,Summarizing_Reading,Advanced,4,True,10.87,2,Allowed_With_Citation,7,2.525,73.66,Medium
103272,STEM,Graduate,3.046,5.95,Ideation,Advanced,4,True,8.66,2,Allowed_With_Citation,1,3.31,90.7,High
137486,Humanities,Freshman,2.446,0.73,Direct_Answer_Generation,Intermediate,2,False,15.14,3,Allowed_With_Citation,1,2.647,68.36,Low
101005,Arts,Junior,3.5,6.97,Debugging/Troubleshooting,Beginner,2,True,6.9,4,Actively_Encouraged,5,3.383,67.31,High
119744,Humanities,Sophomore,3.087,7.38,Copywriting/Drafting,Intermediate,5,False,10.84,4,Allowed_With_Citation,4,3.317,76.8,Medium
145195,Arts,Graduate,3.383,6.29,Copywriting/Drafting,Intermediate,2,False,12.21,6,Allowed_With_Citation,2,3.683,70.52,Medium
113519,STEM,Graduate,3.435,10.44,Debugging/Troubleshooting,Advanced,5,False,9.47,1,Actively_Encouraged,4,3.975,92.33,Low
110533,Medical,Graduate,3.213,18.87,Copywriting/Drafting,Beginner,2,True,9.86,5,Actively_Encouraged,1,3.663,76.92,High
127458,Business,Freshman,3.455,1.21,Ideation,Intermediate,5,False,8.46,3,Strict_Ban,4,3.661,69.61,Low
128761,Arts,Freshman,2.685,20.24,Summarizing_Reading,Advanced,3,True,11.86,6,Allowed_With_Citation,7,3.014,90.75,Medium
111526,Arts,Junior,3.479,1.18,Summarizing_Reading,Beginner,1,False,8.97,4,Allowed_With_Citation,2,3.711,48.07,High
145214,Business,Freshman,2.613,1.41,Debugging/Troubleshooting,Advanced,4,False,16.47,1,Allowed_With_Citation,8,2.84,89.05,Medium
131825,Arts,Junior,3.033,10.69,Copywriting/Drafting,Intermediate,2,True,14.7,4,Strict_Ban,8,3.16,79.36,High
106213,Humanities,Sophomore,3.321,2.06,Direct_Answer_Generation,Advanced,4,False,13.58,3,Allowed_With_Citation,8,3.813,62.88,Low
142374,STEM,Freshman,2.092,2.42,Debugging/Troubleshooting,Intermediate,1,False,13.09,1,Allowed_With_Citation,5,2.49,91.8,Medium
136311,Business,Sophomore,3.733,16.62,Copywriting/Drafting,Beginner,3,True,11.6,3,Strict_Ban,2,3.659,69.05,High
104103,Business,Freshman,3.685,4.36,Summarizing_Reading,Beginner,3,False,14.37,3,Allowed_With_Citation,3,3.654,71.78,Low
133022,Humanities,Graduate,2.938,5.98,Copywriting/Drafting,Intermediate,2,False,14.96,5,Allowed_With_Citation,4,3.269,71.98,Low
144038,Humanities,Freshman,3.015,8.12,Copywriting/Drafting,Beginner,1,False,6.11,1,Allowed_With_Citation,3,2.974,65.9,Low
149888,Humanities,Sophomore,3.804,2.43,Summarizing_Reading,Advanced,3,False,13.19,2,Actively_Encouraged,4,3.946,84.34,Low
109341,Business,Senior,3.937,4.55,Ideation,Beginner,3,False,14.04,4,Actively_Encouraged,5,4.0,75.27,Medium
118527,STEM,Senior,3.298,17.18,Debugging/Troubleshooting,Beginner,1,True,15.35,6,Actively_Encouraged,7,3.601,100.0,Medium
142867,Arts,Junior,2.907,0.23,Ideation,Intermediate,4,False,13.59,1,Allowed_With_Citation,1,3.292,96.83,Low
106404,Medical,Senior,3.259,38.0,Debugging/Troubleshooting,Intermediate,5,True,5.37,8,Actively_Encouraged,8,3.637,58.67,High
112044,Humanities,Senior,2.068,2.77,Copywriting/Drafting,Beginner,3,False,1.0,1,Strict_Ban,6,2.277,80.24,High
107633,Humanities,Senior,3.055,11.29,Copywriting/Drafting,Beginner,1,False,11.13,4,Allowed_With_Citation,2,3.227,78.6,Medium
101729,Arts,Sophomore,3.843,15.4,Copywriting/Drafting,Intermediate,2,False,17.34,5,Allowed_With_Citation,7,4.0,100.0,Low
118056,Business,Freshman,3.25,1.75,Copywriting/Drafting,Beginner,3,False,5.75,3,Allowed_With_Citation,2,3.389,71.98,Low
101869,STEM,Sophomore,2.241,19.33,Ideation,Intermediate,3,False,4.68,5,Strict_Ban,7,2.081,62.66,High
141860,Arts,Freshman,3.581,0.67,Ideation,Intermediate,2,False,16.33,1,Allowed_With_Citation,7,3.575,89.9,Medium
114678,Arts,Freshman,2.648,2.42,Summarizing_Reading,Beginner,1,False,12.73,3,Actively_Encouraged,3,2.443,65.91,Low
131477,Business,Senior,3.075,12.3,Copywriting/Drafting,Beginner,3,True,8.88,5,Allowed_With_Citation,3,3.478,76.02,High
111442,Business,Freshman,3.241,9.44,Copywriting/Drafting,Advanced,3,False,1.49,2,Allowed_With_Citation,2,3.118,74.65,Medium
101972,Arts,Freshman,2.975,27.31,Summarizing_Reading,Beginner,2,True,4.44,8,Allowed_With_Citation,5,2.966,67.73,High
147628,STEM,Junior,3.645,1.62,Debugging/Troubleshooting,Advanced,5,False,15.85,5,Actively_Encouraged,8,3.925,86.96,Low
120068,Business,Graduate,2.869,4.23,Ideation,Intermediate,2,False,18.14,2,Actively_Encouraged,2,3.095,69.21,High
115589,STEM,Senior,2.801,30.35,Debugging/Troubleshooting,Beginner,2,True,11.08,9,Actively_Encouraged,7,3.348,68.9,Medium
100695,STEM,Junior,2.747,15.32,Debugging/Troubleshooting,Intermediate,3,False,9.43,3,Actively_Encouraged,2,3.087,69.86,Low
122114,Arts,Graduate,3.161,9.07,Ideation,Advanced,3,False,10.12,5,Actively_Encouraged,4,3.69,82.94,Low
112048,Medical,Junior,3.732,1.36,Ideation,Advanced,3,True,17.56,3,Allowed_With_Citation,4,3.957,62.25,Low
125738,STEM,Junior,3.394,14.76,Ideation,Intermediate,4,False,13.54,5,Actively_Encouraged,3,3.649,63.59,Medium
117974,Business,Graduate,2.616,9.12,Ideation,Beginner,3,True,14.0,5,Allowed_With_Citation,4,2.716,70.6,High
137821,STEM,Senior,2.083,0.34,Debugging/Troubleshooting,Intermediate,1,True,19.79,4,Actively_Encouraged,5,2.398,78.18,High
135053,Humanities,Senior,2.794,0.34,Debugging/Troubleshooting,Intermediate,4,False,5.45,2,Strict_Ban,1,3.001,62.37,Medium
143365,Arts,Sophomore,3.255,15.63,Copywriting/Drafting,Beginner,2,True,21.99,4,Strict_Ban,7,3.548,72.78,Medium
132350,Humanities,Junior,3.056,10.2,Copywriting/Drafting,Beginner,2,False,16.29,3,Allowed_With_Citation,1,3.665,98.89,Low
125575,STEM,Graduate,3.685,3.98,Debugging/Troubleshooting,Advanced,4,True,14.06,1,Allowed_With_Citation,4,4.0,100.0,Low
135863,STEM,Junior,2.096,1.07,Debugging/Troubleshooting,Intermediate,3,True,7.08,4,Allowed_With_Citation,4,2.161,69.99,High
134446,Medical,Junior,2.549,4.65,Direct_Answer_Generation,Advanced,5,True,4.66,1,Strict_Ban,7,2.771,95.29,Low
102115,Business,Senior,3.019,15.09,Summarizing_Reading,Intermediate,4,True,7.71,7,Allowed_With_Citation,8,3.301,89.67,High
103630,Business,Graduate,3.77,12.98,Ideation,Intermediate,3,False,6.94,3,Strict_Ban,4,3.995,87.97,High
118658,Arts,Senior,3.854,20.75,Copywriting/Drafting,Beginner,1,False,9.6,2,Actively_Encouraged,1,4.0,65.23,High
127704,STEM,Junior,3.07,3.09,Summarizing_Reading,Beginner,1,False,7.1,2,Strict_Ban,6,3.411,77.38,Low
149390,Humanities,Sophomore,3.721,8.78,Summarizing_Reading,Intermediate,5,True,15.23,3,Strict_Ban,2,4.0,99.78,High
111293,Business,Sophomore,2.357,9.68,Debugging/Troubleshooting,Intermediate,5,False,14.57,4,Allowed_With_Citation,4,2.728,81.95,Medium
137810,Medical,Freshman,2.838,19.26,Summarizing_Reading,Advanced,4,True,8.84,7,Actively_Encouraged,8,2.627,89.3,Medium
140962,Business,Sophomore,3.338,1.76,Ideation,Beginner,1,True,17.52,2,Allowed_With_Citation,4,3.426,79.34,Medium
136332,Humanities,Sophomore,3.427,11.3,Copywriting/Drafting,Beginner,2,False,13.37,2,Actively_Encouraged,3,3.609,74.41,High
140738,STEM,Sophomore,3.072,9.61,Debugging/Troubleshooting,Intermediate,4,False,10.63,3,Allowed_With_Citation,1,2.994,61.05,Medium
119670,Arts,Freshman,3.577,4.21,Direct_Answer_Generation,Intermediate,2,False,11.26,3,Allowed_With_Citation,4,3.67,72.69,Low
129049,Business,Senior,2.623,8.86,Ideation,Beginner,3,False,12.96,3,Actively_Encouraged,3,2.885,84.04,High
139081,STEM,Freshman,2.666,20.23,Debugging/Troubleshooting,Intermediate,1,False,11.4,5,Allowed_With_Citation,4,2.746,97.96,High
126373,Humanities,Junior,3.906,9.48,Debugging/Troubleshooting,Beginner,1,True,10.56,4,Actively_Encouraged,2,4.0,80.5,Medium
127917,Business,Junior,3.328,6.85,Ideation,Intermediate,3,False,15.5,5,Actively_Encouraged,7,3.301,73.83,Low
142142,Humanities,Freshman,2.088,13.56,Debugging/Troubleshooting,Beginner,3,True,6.07,3,Strict_Ban,9,2.103,65.42,Medium
117041,Business,Junior,3.067,5.23,Ideation,Intermediate,2,True,12.13,3,Allowed_With_Citation,4,3.56,74.78,High
139453,Business,Freshman,3.802,25.68,Ideation,Intermediate,2,True,2.2,9,Actively_Encouraged,5,3.882,67.99,High
147310,Business,Freshman,2.407,0.65,Direct_Answer_Generation,Intermediate,2,False,26.07,1,Actively_Encouraged,4,2.848,62.45,Low
146781,Humanities,Sophomore,3.582,10.23,Direct_Answer_Generation,Intermediate,2,False,9.0,3,Allowed_With_Citation,5,3.65,55.03,Medium
146975,STEM,Junior,2.86,9.7,Direct_Answer_Generation,Advanced,4,False,10.89,2,Strict_Ban,6,3.232,67.9,Low
102485,Humanities,Freshman,2.488,12.01,Debugging/Troubleshooting,Beginner,2,False,9.77,5,Actively_Encouraged,5,2.68,79.58,Medium
146772,STEM,Freshman,2.392,13.53,Debugging/Troubleshooting,Intermediate,4,False,13.74,5,Actively_Encouraged,3,2.594,73.94,High
128073,Medical,Freshman,2.206,5.67,Summarizing_Reading,Intermediate,3,False,15.43,3,Allowed_With_Citation,6,2.194,57.06,Medium
144326,Medical,Freshman,3.11,4.83,Debugging/Troubleshooting,Intermediate,4,True,2.63,3,Actively_Encouraged,1,3.308,80.5,Low
138736,Arts,Junior,3.439,3.35,Copywriting/Drafting,Intermediate,4,False,6.06,5,Actively_Encouraged,1,3.707,60.35,Low
138911,Business,Junior,3.926,10.72,Summarizing_Reading,Beginner,3,True,16.5,3,Actively_Encouraged,3,4.0,77.69,Low
129456,Business,Junior,3.529,24.77,Ideation,Intermediate,2,True,1.51,4,Actively_Encouraged,4,3.556,85.06,Low
125746,Business,Sophomore,3.734,6.58,Debugging/Troubleshooting,Beginner,3,False,10.57,1,Actively_Encouraged,3,3.89,95.69,Medium
103410,STEM,Graduate,3.053,9.05,Debugging/Troubleshooting,Intermediate,2,True,10.85,5,Actively_Encouraged,4,3.392,66.32,High
121160,STEM,Sophomore,3.769,2.15,Debugging/Troubleshooting,Intermediate,4,True,11.28,2,Allowed_With_Citation,1,3.984,65.71,Low
145557,Arts,Freshman,3.331,8.93,Copywriting/Drafting,Intermediate,4,False,10.85,3,Actively_Encouraged,8,3.891,60.92,Low
110746,Business,Senior,3.086,4.63,Debugging/Troubleshooting,Advanced,3,True,11.36,5,Allowed_With_Citation,4,3.438,81.98,Low
107193,Business,Sophomore,3.826,2.68,Ideation,Intermediate,5,False,19.62,2,Actively_Encouraged,3,4.0,69.05,Low
126618,STEM,Junior,3.425,3.0,Summarizing_Reading,Advanced,5,True,7.31,1,Allowed_With_Citation,4,3.721,78.57,High
100387,STEM,Freshman,3.577,4.82,Direct_Answer_Generation,Intermediate,4,True,14.43,2,Actively_Encouraged,4,3.993,89.82,Low
133928,Business,Freshman,3.755,3.7,Copywriting/Drafting,Intermediate,2,False,15.56,1,Allowed_With_Citation,5,3.959,83.57,Low
114675,STEM,Senior,3.684,20.2,Direct_Answer_Generation,Beginner,3,True,14.35,6,Actively_Encouraged,4,3.778,70.4,Medium
115186,Business,Graduate,3.072,13.02,Copywriting/Drafting,Advanced,3,True,14.52,4,Strict_Ban,7,3.376,86.09,Medium
137553,Business,Junior,3.022,9.03,Ideation,Beginner,2,False,9.37,2,Allowed_With_Citation,2,3.134,62.18,Medium
107954,STEM,Junior,2.672,1.89,Direct_Answer_Generation,Intermediate,2,True,8.97,2,Actively_Encouraged,5,2.959,77.32,Medium
147625,STEM,Graduate,3.426,29.41,Debugging/Troubleshooting,Beginner,2,True,1.14,9,Strict_Ban,7,3.62,71.36,High
108119,STEM,Junior,3.369,36.44,Direct_Answer_Generation,Beginner,3,False,14.39,10,Allowed_With_Citation,7,3.315,32.69,High
104300,Business,Freshman,2.556,8.22,Direct_Answer_Generation,Beginner,3,False,18.41,5,Strict_Ban,5,2.865,63.19,Low
140561,Business,Junior,3.157,20.17,Ideation,Advanced,3,True,12.2,7,Actively_Encouraged,4,3.491,85.94,High
124784,STEM,Junior,2.842,2.5,Debugging/Troubleshooting,Beginner,3,False,10.84,3,Allowed_With_Citation,3,3.243,68.85,Medium
112077,STEM,Senior,2.704,8.22,Debugging/Troubleshooting,Advanced,4,False,14.71,3,Allowed_With_Citation,7,3.257,95.92,Medium
120473,STEM,Senior,3.683,1.13,Direct_Answer_Generation,Advanced,3,True,4.5,1,Allowed_With_Citation,2,3.858,92.0,Low
111180,STEM,Graduate,2.935,7.88,Summarizing_Reading,Intermediate,5,False,11.93,1,Allowed_With_Citation,7,2.941,79.73,Medium
137137,Business,Graduate,2.63,17.17,Ideation,Beginner,3,False,5.84,6,Allowed_With_Citation,6,2.669,87.02,High
105915,Business,Senior,3.095,14.99,Ideation,Intermediate,4,False,18.81,6,Actively_Encouraged,3,3.456,88.28,Medium
146274,Business,Junior,1.909,35.64,Ideation,Intermediate,2,True,16.05,7,Allowed_With_Citation,6,2.401,85.8,High
138166,Arts,Junior,2.657,13.81,Copywriting/Drafting,Beginner,3,False,14.94,5,Allowed_With_Citation,7,2.781,73.59,Medium
135477,STEM,Sophomore,2.437,0.94,Direct_Answer_Generation,Advanced,3,False,7.08,1,Allowed_With_Citation,4,2.471,64.99,Medium
116481,Humanities,Senior,3.059,6.21,Copywriting/Drafting,Intermediate,4,True,13.38,4,Allowed_With_Citation,6,3.576,80.76,High
128084,Business,Freshman,2.795,2.65,Summarizing_Reading,Beginner,1,False,8.22,3,Strict_Ban,5,2.856,69.52,Medium
103131,Arts,Graduate,3.529,6.75,Copywriting/Drafting,Advanced,4,False,11.7,1,Allowed_With_Citation,2,3.802,100.0,Medium
108016,Arts,Junior,2.607,2.63,Debugging/Troubleshooting,Intermediate,3,False,6.26,3,Allowed_With_Citation,2,2.634,59.69,Medium
127051,Business,Senior,3.603,11.72,Summarizing_Reading,Advanced,4,False,19.14,6,Strict_Ban,10,3.708,91.89,Medium
106781,Humanities,Junior,3.683,0.13,Ideation,Advanced,3,False,8.93,2,Strict_Ban,5,3.942,76.76,High
106619,Business,Freshman,3.589,1.33,Ideation,Beginner,2,True,3.89,3,Allowed_With_Citation,2,3.18,65.77,Medium
135396,STEM,Freshman,3.786,14.57,Debugging/Troubleshooting,Intermediate,3,True,19.74,4,Allowed_With_Citation,5,4.0,83.27,Medium
120158,Business,Junior,3.123,0.83,Ideation,Beginner,1,False,13.24,4,Strict_Ban,3,3.313,51.61,Medium
110560,Medical,Junior,3.569,6.99,Summarizing_Reading,Beginner,2,True,11.1,5,Allowed_With_Citation,3,4.0,81.17,Medium
135008,Medical,Freshman,3.759,1.25,Direct_Answer_Generation,Intermediate,3,True,8.23,4,Actively_Encouraged,1,4.0,82.88,Low
120048,STEM,Junior,3.814,7.47,Summarizing_Reading,Beginner,3,False,13.14,3,Actively_Encouraged,7,4.0,63.64,Medium
127658,STEM,Junior,2.57,0.96,Summarizing_Reading,Advanced,3,True,13.11,4,Actively_Encouraged,7,2.714,86.25,Medium
133313,Business,Sophomore,2.898,3.09,Ideation,Advanced,3,False,10.03,3,Allowed_With_Citation,4,3.318,85.48,Medium
109400,STEM,Junior,3.166,2.16,Ideation,Beginner,2,False,9.78,2,Strict_Ban,2,3.343,60.58,Medium
111220,Humanities,Graduate,3.806,7.26,Ideation,Advanced,3,False,7.43,2,Allowed_With_Citation,6,3.853,85.28,High
143521,STEM,Sophomore,2.543,6.36,Ideation,Beginner,2,False,24.04,4,Strict_Ban,6,3.124,66.53,Medium
135158,Business,Freshman,2.098,9.45,Copywriting/Drafting,Intermediate,1,False,5.4,5,Actively_Encouraged,7,2.192,74.67,High
137030,STEM,Freshman,1.989,3.72,Direct_Answer_Generation,Advanced,5,False,11.86,4,Actively_Encouraged,4,2.139,67.14,Low
109785,Business,Freshman,2.715,1.23,Summarizing_Reading,Intermediate,5,False,16.53,5,Actively_Encouraged,6,2.967,86.7,Medium
133823,Business,Sophomore,3.566,10.88,Summarizing_Reading,Advanced,3,True,10.65,4,Strict_Ban,6,3.665,79.17,Medium
120257,STEM,Junior,3.117,10.25,Debugging/Troubleshooting,Beginner,2,False,11.43,4,Actively_Encouraged,4,3.339,68.67,Medium
127207,Medical,Senior,3.704,1.23,Summarizing_Reading,Beginner,2,False,4.85,2,Allowed_With_Citation,5,3.989,74.68,Low
129733,Humanities,Freshman,3.445,2.7,Copywriting/Drafting,Intermediate,2,False,7.01,1,Allowed_With_Citation,4,3.36,72.56,Low
116227,STEM,Junior,3.528,0.45,Summarizing_Reading,Intermediate,3,False,15.27,5,Allowed_With_Citation,3,3.829,63.49,Low
